time_s,setpoint,true_speed,raw_measurement,filtered_measurement,control_output,error,jitter_ms,sensor_delay_ms,overrun
9.311675,50.000000,49.934169,52.921383,51.149343,48.677491,-1.149343,0.359317,9,0
9.321404,50.000000,49.907461,50.327279,51.059741,48.999383,-1.059741,0.087619,20,0
9.332187,50.000000,49.865918,51.642991,51.123313,48.453443,-1.123313,0.871277,9,0
9.341919,50.000000,49.830176,51.642991,51.123313,48.614952,-1.123313,0.603410,9,0
9.351609,50.000000,49.803510,50.396240,51.044065,48.896873,-1.044065,0.292987,13,0
9.361487,50.000000,49.770038,50.396240,51.044065,48.631984,-1.044065,0.171277,13,0
9.372305,50.000000,49.750311,49.934606,50.923139,49.079595,-0.923139,0.989102,19,0
9.382029,50.000000,49.708383,51.881272,51.027571,48.282813,-1.027571,0.713429,11,0
9.391738,50.000000,49.675840,51.881272,51.027571,48.569393,-1.027571,0.421883,11,0
9.401399,50.000000,49.643464,51.881272,51.027571,48.542676,-1.027571,0.082750,11,0
9.412241,50.000000,49.633312,48.276600,50.830887,49.288142,-0.830887,0.925401,2,0
9.421960,50.000000,49.605974,48.276600,50.830887,48.676486,-0.830887,0.643997,2,0
9.431657,50.000000,49.537562,54.203770,51.198517,47.211569,-1.198517,0.340926,12,0
9.441424,50.000000,49.530906,48.811885,50.938384,49.304577,-0.938384,0.107972,18,0
9.452159,50.000000,49.501445,48.811885,50.938384,48.499781,-0.938384,0.842936,18,0
9.461845,50.000000,49.472129,48.811885,50.938384,48.475383,-0.938384,0.528998,18,0
9.471564,50.000000,49.502005,46.108488,50.411946,50.517780,-0.411946,0.247851,27,0
9.482466,50.000000,49.485598,46.108488,50.411946,48.927756,-0.411946,1.150335,27,0
9.492254,50.000000,49.523681,45.968400,49.927619,50.818515,0.072381,0.938500,16,0
9.501975,50.000000,49.519216,45.968400,49.927619,49.367414,0.072381,0.659203,16,0
9.511655,50.000000,49.530200,48.678842,49.791508,49.903669,0.208492,0.338943,22,0
9.521376,50.000000,49.529359,48.678842,49.791508,49.500756,0.208492,0.059865,22,0
9.532199,50.000000,49.565499,47.517127,49.463420,50.794249,0.536580,0.882568,10,0
9.541851,50.000000,49.572883,47.517127,49.463420,49.823937,0.536580,0.535011,10,0
9.551569,50.000000,49.580454,47.517127,49.463420,49.837888,0.536580,0.253106,10,0
9.562413,50.000000,49.612475,47.478631,49.247087,50.701165,0.752913,1.097132,22,0
9.572240,50.000000,49.612177,50.080904,49.366717,49.602070,0.633283,0.923861,3,0
9.581932,50.000000,49.645790,47.471021,49.160094,50.788628,0.839906,0.616279,11,0
9.591615,50.000000,49.661356,47.471021,49.160094,50.190597,0.839906,0.299054,11,0
9.602395,50.000000,49.677101,47.471021,49.160094,50.212435,0.839906,1.078716,11,0
9.612035,50.000000,49.670008,51.042348,49.365252,49.428824,0.634748,0.718733,29,0
9.621711,50.000000,49.681173,51.042348,49.365252,50.060800,0.634748,0.394536,29,0
9.631403,50.000000,49.692491,51.042348,49.365252,50.077304,0.634748,0.087216,29,0
9.642263,50.000000,49.675887,51.661136,49.615493,49.111359,0.384507,0.947121,29,0
9.651927,50.000000,49.681493,51.661136,49.615493,49.872081,0.384507,0.610629,29,0
9.662897,50.000000,49.687224,51.661136,49.615493,49.882078,0.384507,1.581146,29,0
9.671456,50.000000,49.697432,49.259246,49.576664,50.044519,0.423336,0.139518,27,0
9.682126,50.000000,49.704335,49.259246,49.576664,49.939038,0.423336,0.809819,27,0
9.691888,50.000000,49.711356,49.259246,49.576664,49.950045,0.423336,0.571668,27,0
9.701592,50.000000,49.660365,54.330801,50.094844,47.926675,-0.094844,0.276172,29,0
9.712351,50.000000,49.655176,54.330801,50.094844,49.478750,-0.094844,1.035080,29,0
9.722096,50.000000,49.650065,54.330801,50.094844,49.476284,-0.094844,0.779768,29,0
9.731838,50.000000,49.665707,49.982969,49.910506,50.197531,0.089494,0.522251,5,0
9.741530,50.000000,49.656119,50.650609,49.991174,49.330140,0.008826,0.214398,7,0
9.752298,50.000000,49.653726,50.650609,49.991174,49.572374,0.008826,0.981691,7,0
9.762080,50.000000,49.706588,48.407445,49.499251,51.503894,0.500749,0.764031,5,0
9.771824,50.000000,49.716147,48.407445,49.499251,50.041143,0.500749,0.508316,5,0
9.781529,50.000000,49.725804,48.407445,49.499251,50.054163,0.500749,0.212693,5,0
9.792273,50.000000,49.746371,48.614850,49.402855,50.445632,0.597145,0.957281,29,0
9.801995,50.000000,49.758531,48.614850,49.402855,50.171971,0.597145,0.679157,29,0
9.811707,50.000000,49.770787,48.614850,49.402855,50.187497,0.597145,0.391307,29,0
9.821419,50.000000,49.790766,48.778849,49.334841,50.470045,0.665159,0.103284,24,0
9.832210,50.000000,49.804838,48.778849,49.334841,50.283297,0.665159,0.894172,24,0
9.841951,50.000000,49.817367,49.468608,49.349421,50.243350,0.650579,0.635032,19,0
9.851716,50.000000,49.831271,49.468608,49.349421,50.304005,0.650579,0.399512,19,0
9.861381,50.000000,49.845261,49.468608,49.349421,50.320920,0.650579,0.065369,19,0
9.872193,50.000000,49.818538,52.686270,49.713123,48.909941,0.286877,0.876593,30,0
9.881857,50.000000,49.836633,48.677045,49.600195,50.451862,0.399805,0.541182,15,0
9.891581,50.000000,49.844828,48.677045,49.600195,50.123472,0.399805,0.264761,15,0
9.901383,50.000000,49.841693,50.532065,49.701765,49.735104,0.298235,0.067257,21,0
9.912142,50.000000,49.847575,50.532065,49.701765,50.047568,0.298235,0.826339,21,0
9.921841,50.000000,49.853382,50.253421,49.702915,50.050806,0.297085,0.525346,6,0
9.931561,50.000000,49.894566,46.821894,49.388896,51.294819,0.611104,0.245015,1,0
9.942368,50.000000,49.922471,48.214346,49.260875,50.871261,0.739125,1.051642,18,0
9.952037,50.000000,49.939155,48.214346,49.260875,50.506416,0.739125,0.720863,18,0
9.961775,50.000000,49.943592,50.268551,49.370708,50.094431,0.629292,0.459285,14,0
9.971524,50.000000,49.957783,50.268551,49.370708,50.440290,0.629292,0.207874,14,0
9.982266,50.000000,49.972037,50.268551,49.370708,50.456651,0.629292,0.949551,14,0
9.992044,50.000000,49.993982,48.746459,49.302667,50.740140,0.697333,0.727812,27,0
10.001716,50.000000,50.011015,49.218579,49.293502,50.590132,0.706498,0.400079,14,0
10.011435,50.000000,50.027301,49.218579,49.293502,50.581005,0.706498,0.119272,14,0
10.022198,50.000000,50.043646,49.218579,49.293502,50.599374,0.706498,0.881873,14,0
10.031932,50.000000,50.037587,51.130644,49.493743,49.831599,0.506257,0.615554,27,0
10.041656,50.000000,50.049241,51.130644,49.493743,50.445483,0.506257,0.339579,27,0
10.051390,50.000000,50.060939,51.130644,49.493743,50.458646,0.506257,0.074342,27,0
10.062260,50.000000,50.039246,52.228158,49.791782,49.301705,0.208218,0.944220,28,0
10.072012,50.000000,50.045176,49.685352,49.780182,50.246781,0.219818,0.695960,17,0
10.081692,50.000000,50.066385,48.448581,49.635043,50.787509,0.364957,0.375780,7,0
10.091389,50.000000,50.074819,48.448581,49.635043,50.361582,0.364957,0.072582,7,0
10.102188,50.000000,50.077101,48.173452,49.690165,50.154662,0.309835,0.872139,1,0
10.111937,50.000000,50.092198,49.041878,49.619505,50.605497,0.380495,0.620617,15,0
10.121671,50.000000,50.101089,49.041878,49.619505,50.403408,0.380495,0.355096,15,0
10.132430,50.000000,50.110010,49.041878,49.619505,50.413301,0.380495,1.113587,15,0
10.142152,50.000000,50.107489,50.557586,49.721751,50.021773,0.278249,0.835992,30,0
10.151791,50.000000,50.114010,50.557586,49.721751,50.335748,0.278249,0.475425,30,0
10.161455,50.000000,50.120552,50.557586,49.721751,50.342982,0.278249,0.138599,30,0
10.172316,50.000000,50.207353,43.158935,49.006433,53.158557,0.993567,0.999939,26,0
10.182025,50.000000,50.237694,48.466904,48.947626,51.269308,1.052374,0.708841,15,0
10.191699,50.000000,50.262910,48.466904,48.947626,51.120251,1.052374,0.383183,15,0
10.201440,50.000000,50.284074,49.284031,48.984293,51.003659,1.015707,0.123777,18,0
10.212218,50.000000,50.308531,49.284031,48.984293,51.140068,1.015707,0.902160,18,0
10.222142,50.000000,50.291321,52.396853,49.356247,49.706183,0.643753,0.825744,20,0
10.231857,50.000000,50.306963,52.396853,49.356247,50.838784,0.643753,0.540877,20,0
10.241623,50.000000,50.351100,47.028171,49.102497,51.851745,0.897503,0.307449,21,0
10.252254,50.000000,50.372892,47.028171,49.102497,51.113829,0.897503,0.937917,21,0
10.262019,50.000000,50.394728,47.028171,49.102497,51.137164,0.897503,0.702957,21,0
10.271675,50.000000,50.389498,51.319825,49.344176,50.211667,0.655824,0.359255,22,0
10.282420,50.000000,50.405620,51.319825,49.344176,50.953756,0.655824,1.103545,22,0
10.292142,50.000000,50.394348,51.586929,49.588627,50.011095,0.411373,0.826234,27,0
10.301928,50.000000,50.367695,52.611755,49.918135,49.461494,0.081865,0.612093,7,0
10.311669,50.000000,50.370108,52.611755,49.918135,50.452146,0.081865,0.352679,7,0
10.322424,50.000000,50.372512,52.611755,49.918135,50.454275,0.081865,1.107880,7,0
10.332115,50.000000,50.359436,51.183747,50.056081,49.914826,-0.056081,0.799384,26,0
10.341803,50.000000,50.337322,51.789450,50.245011,49.585469,-0.245011,0.487237,10,0
10.351541,50.000000,50.331853,51.789450,50.245011,50.145888,-0.245011,0.224526,10,0
10.362349,50.000000,50.326357,51.789450,50.245011,50.139517,-0.245011,1.033392,10,0
10.372089,50.000000,50.267124,52.664949,50.723855,48.253204,-0.723855,0.773117,3,0
10.381837,50.000000,50.250090,52.664949,50.723855,49.670917,-0.723855,0.521304,3,0
10.391569,50.000000,50.254671,48.951707,50.530699,50.410429,-0.530699,0.253358,19,0
10.402272,50.000000,50.242171,48.951707,50.530699,49.817161,-0.530699,0.955572,19,0
10.412095,50.000000,50.229633,48.951707,50.530699,49.803363,-0.530699,0.778569,19,0
10.421743,50.000000,50.208990,51.190758,50.602642,49.507115,-0.602642,0.427100,27,0
10.431421,50.000000,50.194655,51.190758,50.602642,49.707277,-0.602642,0.104889,27,0
10.442273,50.000000,50.189357,49.860419,50.521743,50.009218,-0.521743,0.956673,27,0
10.451980,50.000000,50.176888,49.860419,50.521743,49.752955,-0.521743,0.664287,27,0
10.461680,50.000000,50.164388,49.860419,50.521743,49.739390,-0.521743,0.363616,27,0
10.472419,50.000000,50.152640,50.457816,50.514775,49.753180,-0.514775,1.103043,25,0
10.482375,50.000000,50.151540,51.142551,50.414101,50.114140,-0.414101,1.059324,0,0
10.492130,50.000000,50.141534,51.142551,50.414101,49.801350,-0.414101,0.814397,0,0
10.501896,50.000000,50.131507,51.142551,50.414101,49.790584,-0.414101,0.580157,0,0
10.511671,50.000000,50.124211,50.188997,50.389565,49.876143,-0.389565,0.354674,25,0
10.521419,50.000000,50.073016,51.759716,50.761451,48.332385,-0.761451,0.103047,0,0
10.532272,50.000000,50.099430,47.094230,50.361740,50.997511,-0.361740,0.955988,10,0
10.541948,50.000000,50.090560,47.094230,50.361740,49.788972,-0.361740,0.632159,10,0
10.552495,50.000000,50.081674,47.094230,50.361740,49.779566,-0.361740,1.178637,10,0
10.562364,50.000000,50.109450,47.361962,50.034777,51.053817,-0.034777,1.047614,30,0
10.572050,50.000000,50.089220,51.601957,50.205593,49.401402,-0.205593,0.734400,11,0
10.581770,50.000000,50.084057,51.601957,50.205593,49.908504,-0.205593,0.454169,11,0
10.591461,50.000000,50.043899,50.511317,50.517514,48.678555,-0.517514,0.145195,3,0
10.602238,50.000000,50.030934,50.542667,50.520256,49.590101,-0.520256,0.921979,3,0
10.611985,50.000000,49.985597,53.185840,50.810793,48.444150,-0.810793,0.669029,13,0
10.621655,50.000000,49.965857,53.185840,50.810793,49.294680,-0.810793,0.339473,13,0
10.631388,50.000000,49.946078,53.185840,50.810793,49.273600,-0.810793,0.071744,13,0
10.642093,50.000000,49.955162,47.063089,50.553154,50.264009,-0.553154,0.776929,5,0
10.651822,50.000000,49.941492,47.063089,50.553154,49.476711,-0.553154,0.506242,5,0
10.661469,50.000000,49.927801,47.063089,50.553154,49.462329,-0.553154,0.153004,5,0
10.672279,50.000000,49.932653,49.034934,50.387675,50.097619,-0.387675,0.962597,28,0
10.681960,50.000000,49.922894,49.034934,50.387675,49.591101,-0.387675,0.643978,28,0
10.691670,50.000000,49.913127,49.034934,50.387675,49.581022,-0.387675,0.353846,28,0
10.701389,50.000000,49.904406,50.301307,50.378261,49.607900,-0.378261,0.072999,29,0
10.711552,50.000000,49.909515,49.178491,50.247491,50.083226,-0.247491,0.235780,9,0
10.721806,50.000000,49.903086,49.178491,50.247491,49.684482,-0.247491,0.489909,9,0
10.731763,50.000000,49.896656,49.178491,50.247491,49.678048,-0.247491,0.447005,9,0
10.741582,50.000000,49.890245,50.245934,50.247322,49.672279,-0.247322,0.265847,21,0
10.752401,50.000000,49.858963,52.280338,50.468912,48.795377,-0.468912,1.085415,18,0
10.762141,50.000000,49.885531,50.593168,50.127369,50.788852,-0.127369,0.824827,1,0
10.771782,50.000000,49.860737,53.016579,50.316666,49.017731,-0.316666,0.466305,0,0
10.781519,50.000000,49.859824,49.729237,50.252639,49.828761,-0.252639,0.202506,7,0
10.792280,50.000000,49.853260,49.729237,50.252639,49.630110,-0.252639,0.963904,7,0
10.801959,50.000000,49.893173,46.451273,49.838307,51.250211,0.161693,0.643112,21,0
10.811657,50.000000,49.905820,49.080187,49.755675,50.335830,0.244325,0.341361,14,0
10.821865,50.000000,49.911205,49.080187,49.755675,50.094287,0.244325,0.548729,14,0
10.831526,50.000000,49.916618,49.080187,49.755675,50.100639,0.244325,0.209615,14,0
10.842322,50.000000,49.955497,47.020590,49.457562,51.277381,0.542438,1.005517,30,0
10.852027,50.000000,49.968115,47.020590,49.457562,50.397147,0.542438,0.711352,30,0
10.861685,50.000000,49.980776,47.020590,49.457562,50.411251,0.542438,0.369208,30,0
10.871409,50.000000,50.040848,45.583164,49.035270,52.083275,0.964730,0.093296,26,0
10.882246,50.000000,50.035568,51.338120,49.286271,49.856051,0.713729,0.929839,5,0
10.891943,50.000000,50.007687,50.523169,49.685622,49.059757,0.314378,0.626957,6,0
10.901624,50.000000,50.024923,48.879530,49.597761,50.610925,0.402239,0.307707,7,0
10.911408,50.000000,50.034434,48.879530,49.597761,50.357802,0.402239,0.091975,7,0
10.922222,50.000000,50.044071,49.589608,49.596873,50.371749,0.403127,0.905772,20,0
10.931900,50.000000,50.053657,49.589608,49.596873,50.379564,0.403127,0.584362,20,0
10.941587,50.000000,50.085729,47.759739,49.396633,51.176186,0.603367,0.270520,22,0
10.952280,50.000000,50.100170,47.759739,49.396633,50.591155,0.603367,0.964030,22,0
10.962009,50.000000,50.114646,47.759739,49.396633,50.606843,0.603367,0.693272,22,0
10.971634,50.000000,50.075224,53.807920,49.877444,48.734865,0.122556,0.318254,29,0
10.981387,50.000000,50.078231,53.807920,49.877444,50.180485,0.122556,0.071205,29,0
10.991373,50.000000,50.081244,53.807920,49.877444,50.183672,0.122556,0.057329,29,0
11.002024,50.000000,50.107936,47.941074,49.666388,51.015464,0.333612,0.707986,29,0
11.011747,50.000000,50.116023,47.941074,49.666388,50.390970,0.333612,0.431106,29,0
11.021442,50.000000,50.096673,51.911800,49.911128,49.438794,0.088872,0.126406,12,0
11.032196,50.000000,50.098920,51.911800,49.911128,50.175325,0.088872,0.880341,12,0
11.041965,50.000000,50.103924,49.685786,49.886567,50.274064,0.113433,0.649326,22,0
11.051691,50.000000,50.134771,47.595842,49.636888,51.183569,0.363112,0.374618,7,0
11.061401,50.000000,50.102215,53.022301,50.005883,48.995297,-0.005883,0.085345,17,0
11.072152,50.000000,50.102213,53.022301,50.005883,50.102130,-0.005883,0.835619,17,0
11.081877,50.000000,50.102206,53.022301,50.005883,50.101977,-0.005883,0.560703,17,0
11.091574,50.000000,50.089662,50.044356,50.117615,49.663164,-0.117615,0.258238,4,0
11.102362,50.000000,50.068976,51.003168,50.277990,49.365671,-0.277990,1.045510,4,0
11.112041,50.000000,50.062422,51.003168,50.277990,49.839568,-0.277990,0.725229,4,0
11.121732,50.000000,50.055848,51.003168,50.277990,49.832340,-0.277990,0.416217,4,0
11.131483,50.000000,50.029516,51.270877,50.453970,49.134217,-0.453970,0.166961,0,0
11.142244,50.000000,50.018683,51.270877,50.453970,49.650352,-0.453970,0.928016,0,0
11.152047,50.000000,49.996267,51.436690,50.556979,49.234133,-0.556979,0.731355,5,0
11.161747,50.000000,49.982907,51.436690,50.556979,49.528680,-0.556979,0.430552,5,0
11.171392,50.000000,49.969516,51.436690,50.556979,49.514199,-0.556979,0.076419,5,0
11.182271,50.000000,49.988479,47.908081,50.268261,50.633226,-0.268261,0.954779,24,0
11.191964,50.000000,49.986591,49.888946,50.226917,49.922411,-0.226917,0.647637,18,0
11.201653,50.000000,50.000523,48.633806,50.053275,50.474200,-0.053275,0.336939,3,0
11.212331,50.000000,49.955741,53.602404,50.440115,48.433155,-0.440115,1.014992,17,0
11.222001,50.000000,49.969106,48.474076,50.225825,50.423533,-0.225825,0.684667,6,0
11.231637,50.000000,49.963554,48.474076,50.225825,49.774792,-0.225825,0.320773,6,0
11.242408,50.000000,49.961549,49.934976,50.194124,49.893380,-0.194124,1.091943,20,0
11.252165,50.000000,49.956740,49.934976,50.194124,49.793229,-0.194124,0.849170,20,0
11.261920,50.000000,49.934271,51.638027,50.351503,49.170311,-0.351503,0.603547,18,0
11.271649,50.000000,49.946731,48.629023,50.163760,50.370388,-0.163760,0.332624,13,0
11.281404,50.000000,49.952046,49.392934,50.079743,50.132751,-0.079743,0.088368,9,0
11.292242,50.000000,49.949949,49.392934,50.079743,49.878628,-0.079743,0.926445,9,0
11.301991,50.000000,49.962466,49.045336,49.949461,50.388043,0.050539,0.675259,2,0
11.311658,50.000000,49.963495,49.045336,49.949461,49.998510,0.050539,0.342006,2,0
11.321393,50.000000,49.964533,49.045336,49.949461,49.999824,0.050539,0.077036,2,0
11.332262,50.000000,50.024665,45.116775,49.422719,52.069127,0.577281,0.946287,30,0
11.341945,50.000000,50.038357,45.116775,49.422719,50.503910,0.577281,0.628532,30,0
11.351593,50.000000,50.019533,52.085400,49.712940,49.379513,0.287060,0.277446,18,0
11.362376,50.000000,50.026336,52.085400,49.712940,50.257639,0.287060,1.059663,18,0
11.372209,50.000000,50.056068,47.839078,49.508697,51.066959,0.491303,0.892996,23,0
11.381925,50.000000,50.067809,47.839078,49.508697,50.467005,0.491303,0.608845,23,0
11.391665,50.000000,50.079580,47.839078,49.508697,50.479779,0.491303,0.349087,23,0
11.401408,50.000000,50.100415,49.984157,49.428145,50.808801,0.571855,0.092103,4,0
11.412223,50.000000,50.047220,54.904467,50.025040,48.238601,-0.025040,0.906710,7,0
11.421877,50.000000,50.046971,50.002014,50.022530,50.038489,-0.022530,0.561249,6,0
11.431571,50.000000,50.046496,50.002014,50.022530,50.030374,-0.022530,0.254869,6,0
11.442451,50.000000,50.051129,49.604568,49.976974,50.208642,0.023026,1.134962,21,0
11.452135,50.000000,50.051742,49.604568,49.976974,50.072572,0.023026,0.818906,21,0
11.461939,50.000000,50.052354,49.604568,49.976974,50.073171,0.023026,0.622925,21,0
11.471674,50.000000,50.051387,50.106126,49.991051,50.018503,0.008949,0.357909,29,0
11.481406,50.000000,50.072351,48.298750,49.806598,50.785132,0.193402,0.089924,10,0
11.492135,50.000000,50.077050,48.298750,49.806598,50.236799,0.193402,0.819427,10,0
11.501789,50.000000,50.081758,48.298750,49.806598,50.241828,0.193402,0.473045,10,0
11.511539,50.000000,50.082190,50.157078,49.844799,50.096880,0.155201,0.222591,27,0
11.522400,50.000000,50.107589,48.078950,49.652329,50.971154,0.347671,1.084252,10,0
11.532057,50.000000,50.116023,48.078950,49.652329,50.402784,0.347671,0.741443,10,0
11.541621,50.000000,50.124474,48.078950,49.652329,50.411824,0.347671,0.304559,10,0
11.552368,50.000000,50.134043,49.562274,49.642513,50.459399,0.357487,1.051724,30,0
11.562100,50.000000,50.142764,49.562274,49.642513,50.439247,0.357487,0.784122,30,0
11.571895,50.000000,50.121203,52.120529,49.912606,49.388156,0.087394,0.578862,17,0
11.581587,50.000000,50.123475,52.120529,49.912606,50.200708,0.087394,0.270715,17,0
11.592365,50.000000,50.107927,51.370095,50.071466,49.579296,-0.071466,1.049035,25,0
11.602050,50.000000,50.071723,52.906638,50.380487,48.840799,-0.380487,0.733975,6,0
11.611677,50.000000,50.062759,52.906638,50.380487,49.757971,-0.380487,0.361456,6,0
11.622423,50.000000,50.053768,52.906638,50.380487,49.748078,-0.380487,1.107248,6,0
11.632210,50.000000,49.987853,53.677728,50.887736,47.746729,-0.887736,0.894407,0,0
11.641953,50.000000,49.966639,53.677728,50.887736,49.245393,-0.887736,0.637377,0,0
11.651689,50.000000,49.945373,53.677728,50.887736,49.222311,-0.887736,0.372848,0,0
11.661389,50.000000,49.926824,50.661225,50.863047,49.296158,-0.863047,0.073013,28,0
11.672135,50.000000,49.906048,50.661225,50.863047,49.199653,-0.863047,0.819491,28,0
11.681910,50.000000,49.875035,51.696434,50.953883,48.820593,-0.953883,0.594026,27,0
11.691630,50.000000,49.851985,51.696434,50.953883,49.068299,-0.953883,0.313609,27,0
11.702424,50.000000,49.828885,51.696434,50.953883,49.043498,-0.953883,1.107525,27,0
11.712115,50.000000,49.803960,51.099229,50.969725,48.956501,-0.969725,0.798640,24,0
11.721895,50.000000,49.791837,50.033027,50.867629,49.379643,-0.867629,0.579080,10,0
11.731574,50.000000,49.770664,50.033027,50.867629,49.050797,-0.867629,0.257957,10,0
11.742349,50.000000,49.739630,51.670955,50.955188,48.684482,-0.955188,1.032592,18,0
11.752036,50.000000,49.716279,51.670955,50.955188,48.922324,-0.955188,0.719647,18,0
11.761716,50.000000,49.693166,48.337903,50.952678,48.907342,-0.952678,0.400024,1,0
11.771401,50.000000,49.669791,48.337903,50.952678,48.875043,-0.952678,0.085372,1,0
11.782193,50.000000,49.671097,48.930748,50.732297,49.715492,-0.732297,0.877337,16,0
11.791875,50.000000,49.652932,48.930748,50.732297,49.035307,-0.732297,0.559374,16,0
11.801608,50.000000,49.671168,48.350096,50.407554,50.291208,-0.407554,0.292231,1,0
11.812442,50.000000,49.660746,48.350096,50.407554,49.306383,-0.407554,1.125931,1,0
11.822237,50.000000,49.671281,48.692974,50.220672,50.029485,-0.220672,0.921335,14,0
11.831860,50.000000,49.665333,48.692974,50.220672,49.463102,-0.220672,0.544373,14,0
11.841636,50.000000,49.659391,48.692974,50.220672,49.457364,-0.220672,0.319874,14,0
11.852361,50.000000,49.685542,47.596239,49.934620,50.574667,0.065380,1.044550,27,0
11.862108,50.000000,49.686475,47.596239,49.934620,49.718211,0.065380,0.791569,27,0
11.871778,50.000000,49.703407,48.627879,49.792191,50.279087,0.207809,0.461810,27,0
11.881475,50.000000,49.707801,48.627879,49.792191,49.857203,0.207809,0.158614,27,0
11.892259,50.000000,49.712224,48.627879,49.792191,49.862606,0.207809,0.943140,27,0
11.902021,50.000000,49.666671,53.996765,50.237975,48.117861,-0.237975,0.705297,5,0
11.911735,50.000000,49.660453,53.996765,50.237975,49.449026,-0.237975,0.418539,5,0
11.921603,50.000000,49.684115,47.794026,49.971595,50.488646,0.028405,0.286955,17,0
11.932355,50.000000,49.669385,51.190767,50.104479,49.168540,-0.104479,1.039073,10,0
11.942089,50.000000,49.666387,51.190767,50.104479,49.564477,-0.104479,0.772732,10,0
11.951466,50.000000,49.663398,51.190767,50.104479,49.561761,-0.104479,0.150436,10,0
11.962225,50.000000,49.666851,49.903461,50.047115,49.784258,-0.047115,0.909153,2,0
11.971929,50.000000,49.682184,48.662340,49.896180,50.203508,0.103820,0.612806,6,0
11.982222,50.000000,49.690850,49.167431,49.837066,49.985487,0.162934,0.906062,0,0
11.992443,50.000000,49.736911,46.353682,49.457392,51.302979,0.542608,1.127202,5,0
12.002346,50.000000,49.749515,46.353682,49.457392,50.178066,0.542608,1.030247,5,0
